w_id,user_id,trainer_id,o_distance,o_time,o_pace,d_distance_sum,d_distance_std,d_distance_var,d_time_sum,d_time_std,d_time_var,d_pace_mean,d_pace_std,d_pace_var,r_distance,r_speed,r_time,r_pace,p_running,p_walking,p_unknown,p_welldone,p_has_objective,age,height,weight,gender,bmi,weight_situation,calories,workout_date,mean_rating,rating,month,weekday,weeknumber,year,days_from_previous,user_pop,dec_user_pop
142193,13052,4842,700,3000,0.0,-0.10690138119779619,0.012885740087843121,0.00016604229761144724,-0.011666666666666667,0.003858387328635861,1.4887152777777777e-05,0.0,0.0,0.0,8343.306336025003,6.585435263969269,3361.0,480.47516782167435,0.375,0.5,0.125,0.14285714285714285,0.875,30,165,59.0,0,21.6712580348944,4,415,2018-05-16 20:05:13,4.25,4,5,2,20,2018,0,1,0
142196,9697,9223,1040,2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4386.6026027631015,7.862116026843788,2486.1330000000003,515.2861966097114,0.5172413793103449,0.0,0.034482758620689655,1.0,0.9655172413793104,33,158,68.0,0,27.239224483255885,5,268,2018-05-17 09:04:52,2.75,3,5,3,20,2018,0,0,0
142338,11808,4842,2000,3900,300.0,-0.003572502548864577,0.0010673668365160653,1.1392719636943128e-06,0.19,0.05110582702153988,0.0026118055555555556,0.04831751149723597,0.05166534444712691,0.0026693078168402674,7442.971678380574,6.765958389108111,3868.0,532.6095126817299,0.0,0.75,0.25,0.3333333333333333,0.75,45,175,75.0,1,24.489795918367346,4,284,2018-05-17 18:42:26,5.0,5,5,3,20,2018,3,1,0
142139,12752,2,6000,2070,172.5,-6.116685799391538e-05,3.058342899695769e-05,9.353461292119525e-10,0.004830917874396135,0.0024154589371980675,5.834441877290018e-06,0.0024458927586199415,0.0024458927586199415,5.982391386669467e-06,6056.084468257941,8.377146652152874,2092.0,458.81925659850265,0.5,0.0,0.5,0.0,0.5,29,174,70.0,1,23.120623596247853,4,458,2018-05-18 07:24:52,4.75,5,5,4,20,2018,6,1,0
142394,12752,2,5760,2025,319.2857142857143,3.960113899987695,0.45371174129574293,0.20585434418961515,3.9865384615384616,0.453157018197293,0.20535128314146173,0.28891286541383654,0.45058009544081784,0.20302242240745652,4359.306425924152,6.773482582593583,1549.0,221.06725250193236,0.9285714285714286,0.0,0.07142857142857142,0.0,0.9285714285714286,29,174,70.0,1,23.120623596247853,4,330,2018-05-18 07:26:00,3.5,3,5,4,20,2018,0,2,0.75
142408,12919,2,8500,2954,295.0,-0.08214415181112124,0.004595274677950755,2.111654936581542e-05,0.021619047619047618,0.016847914755599505,0.0002838522316119476,0.0104043010478848,0.01808753450463776,0.0003271589044564616,8693.579902900423,10.428644509158378,2963.0,352.6695851681389,0.875,0.0625,0.0625,0.0,0.9375,48,177,70.0,1,22.34351559258195,4,638,2018-05-18 07:55:46,5.0,5,5,4,20,2018,0,0,0
142495,13052,4842,700,3600,0.0,-0.10302292178071781,0.016359151931640666,0.00026762185192250255,-0.0005555555555555556,0.00019440394783993477,3.779289493575208e-08,0.0,0.0,0.0,10598.687104973895,6.966999634075202,3982.0,569.1534501071558,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.8571428571428571,30,165,59.0,0,21.6712580348944,4,556,2018-05-19 04:51:49,4.75,5,5,5,20,2018,3,2,0.75
142555,11545,4842,700,1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5129.340280056,7.015502066769706,2234.511,533.1645023820762,0.42857142857142855,0.42857142857142855,0.14285714285714285,1.0,0.8571428571428571,40,163,71.0,0,26.722872520606725,5,328,2018-05-19 06:01:17,5.0,5,5,5,20,2018,3,3,1.75
142627,10570,2,6000,2320,150.0,0.0,0.0,0.0,-0.11120699797160268,0.023396083545285384,0.0005473767252579735,-0.01112069979716027,0.02339608354528541,0.0005473767252579746,6708.516752123833,8.44127523909088,2355.5640000000003,507.3988930893377,0.5,0.4,0.1,0.4444444444444444,0.9,38,176,70.0,1,22.59814049586777,4,423,2018-05-19 22:39:26,4.0,4,5,5,20,2018,0,0,0
142561,11611,2155,8000,3200,200.0,-0.00026200415694154345,0.00013100207847077173,1.7161544563662232e-08,0.0484375,0.02421875,0.0005865478515625001,0.024343374013285485,0.024343374013285485,0.0005925998583507031,8078.4838439598225,10.018689968758052,3071.0,360.4468706274805,0.5,0.0,0.5,0.0,0.5,36,167,68.0,0,24.38237297859371,4,487,2018-05-19 22:58:24,5.0,5,5,5,20,2018,0,0,0
142712,2004,26,1500,2640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5360.738163968548,7.282987596787413,3213.4040000000005,750.1941205642574,0.5135135135135135,0.0,0.02702702702702703,1.0,0.972972972972973,38,173,64.0,0,21.383941996057334,4,299,2018-05-20 09:45:56,5.0,5,5,6,20,2018,0,0,0
142565,418,26,13000,1500,0.0,0.0,0.0,0.0,0.8405400000000001,0.3132507629679456,0.09812604050000001,0.0,0.0,0.0,15024.693301608233,7.609459225263083,5047.521000000001,276734.11423052195,0.5,0.0,0.16666666666666666,0.8,0.8333333333333334,35,163,70.0,1,26.346494034400994,5,852,2018-05-20 17:45:40,5.0,5,5,6,20,2018,7,2,0.75
142633,10870,9928,3200,3960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8218.51870661402,7.362845136172786,5270.43,114451.50618677682,0.7,0.16666666666666666,0.03333333333333333,1.0,0.9666666666666667,60,171,75.0,1,25.64891761567662,5,555,2018-05-20 17:46:14,4.0,4,5,6,20,2018,0,0,0
142783,9560,9223,7000,2520,180.0,-0.00045747323943916334,0.00022873661971958167,5.2320441200740515e-08,0.0007936507936507937,0.0003968253968253968,1.5747039556563367e-07,0.0006252759695218262,0.0006252759695218262,3.9097003806145975e-07,7405.395271977631,7.435614034332434,2816.0,550.243842371761,0.5,0.0,0.5,0.0,0.5,39,170,58.0,0,20.06920415224914,4,387,2018-05-20 22:29:08,4.75,5,5,6,20,2018,5,1,0
